strategy,game_id,round,player_id,prompt_preview,raw_reply,decision
random,0,10,18,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.50,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,14,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.70,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,15,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.80,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,19,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,20,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,21,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.50,0.40,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,22,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,26,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,23,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,27,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.50,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,24,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.80,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,28,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.60,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,25,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,29,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.80,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,30,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.40,0.80,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,31,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,32,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,36,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.40,0.80,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,33,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.40,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,37,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.50,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,34,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.50,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,38,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,35,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.40,0.80,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,39,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,40,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.60,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,41,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,42,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.60,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,46,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.80,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,47,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.50,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,43,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,48,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.80,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,44,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,45,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.80,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,49,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,0,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,1,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,2,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,6,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,3,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.40,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,7,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.40,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,4,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,8,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.60,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,5,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.80,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,9,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,10,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.80,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,11,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,12,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,16,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.80,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,13,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.60,0.50,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,17,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,14,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.70,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,18,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,15,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,19,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.70,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,20,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,21,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,22,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,26,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,23,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,27,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.50,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,24,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,28,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,25,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,29,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.70,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,30,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.80,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,31,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,32,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,36,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.80,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,37,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.80,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,33,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,34,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.40,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,38,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,39,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.60,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,35,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,40,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,41,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.80,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,42,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.70,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,46,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.80,0.80,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,43,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,47,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,48,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,44,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.60,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,45,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.80,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,11,49,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,0,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.60,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,1,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,2,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.70,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,6,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,3,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,7,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,4,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.50,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,8,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.50,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,9,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,5,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.50,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,10,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.80,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,11,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.60,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,12,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.60,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,16,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.80,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,17,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.50,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,13,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,14,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.80,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,18,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,15,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,19,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.70,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,20,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,21,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,22,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,26,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.50,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,23,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,27,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.70,0.60,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,24,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.80,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,28,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,25,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.70,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,29,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.80,0.70,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,30,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.60,0.80,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,31,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,32,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,36,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.80,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,37,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,33,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,34,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,38,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.60,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,35,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,39,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.60,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,40,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,41,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,42,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.50,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,46,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.80,0.80,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,43,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.60,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,47,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,44,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.60,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,48,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.80,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,45,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.80,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,12,49,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,13,0,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,13,1,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,13,2,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,13,6,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.70,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,13,3,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,13,7,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,13,4,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,13,8,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.60,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,13,9,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.80,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,13,5,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.80,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,13,10,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.70,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,13,11,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.60,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,13,12,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
